gene_id	chromosome	start	end	gene_name
ENSG00000202205	17	27772318	27772418	RNU6-1034P
ENSG00000168792	17	27887565	27894155	ABHD15
ENSG00000264031	17	27887565	28034108	RP11-68I3.2
ENSG00000167543	17	27893070	27900175	TP53I13
ENSG00000264290	17	27896598	27897537	RP11-68I3.4
ENSG00000108262	17	27900487	27921072	GIT1
ENSG00000198720	17	27916787	27941779	ANKRD13B
ENSG00000264647	17	27918721	27919259	RP11-68I3.7
ENSG00000167549	17	27941774	27949925	CORO6
ENSG00000264007	17	27948635	27949272	RP11-68I3.10
ENSG00000141298	17	27952956	28257294	SSH2
ENSG00000263370	17	27966645	27967843	RP11-68I3.5
ENSG00000222858	17	27968629	27968720	RNU6-920P
ENSG00000265625	17	27971814	27972865	RP11-68I3.11
ENSG00000240531	17	28043297	28043703	RPL21P123
ENSG00000263657	17	28088121	28114854	RP11-82O19.1
ENSG00000265713	17	28102765	28103719	RP11-82O19.2
ENSG00000252657	17	28104637	28104762	SNORA70
ENSG00000240074	17	28182777	28183350	RPL9P30
ENSG00000263477	17	28190420	28193110	RP11-338L22.2
ENSG00000239129	17	28210024	28210127	snoU13
ENSG00000176927	17	28256218	28435470	EFCAB5
ENSG00000264435	17	28299532	28300045	RP11-338L22.3
ENSG00000264715	17	28339051	28339136	AC104996.1
ENSG00000207011	17	28386070	28386165	RNY4P13
ENSG00000267482	17	28386072	28386165	RNY4P13
ENSG00000265289	17	28386357	28392695	AC104984.4
ENSG00000266876	17	28395650	28396649	RP11-1148O4.1
ENSG00000265394	17	28417384	28444515	RP11-1148O4.2
ENSG00000126653	17	28442539	28513493	NSRP1
ENSG00000266919	17	28444097	28444190	MIR3184
ENSG00000199071	17	28444097	28444190	MIR423
ENSG00000265739	17	28449447	28453136	RP11-354P11.3
ENSG00000266987	17	28471080	28471808	RP11-354P11.8
ENSG00000108576	17	28521337	28563020	SLC6A4
ENSG00000264125	17	28531336	28533486	RP11-354P11.4
ENSG00000266120	17	28565759	28579255	RP11-354P11.2
ENSG00000252112	17	28573775	28573838	SNORD63
ENSG00000108578	17	28575218	28619074	BLMH
ENSG00000222679	17	28615089	28615195	RNU6-1267P
ENSG00000182271	17	28643351	28661077	TMIGD1
ENSG00000207132	17	28671521	28671622	Y_RNA
ENSG00000201255	17	28687481	28687584	RNU6-990P
ENSG00000108582	17	28705923	28797007	CPD
ENSG00000108587	17	28804380	28854610	GOSR1
ENSG00000264958	17	28856706	28869434	ALOX12P1
ENSG00000263860	17	28877511	28878207	RP11-218M11.3
ENSG00000264242	17	28880715	28885980	RP11-271K11.1
ENSG00000266733	17	28884130	28890511	TBC1D29
ENSG00000266775	17	28884750	28885520	RP11-218M11.6
ENSG00000259928	17	28891075	28892594	RP11-218M11.1
ENSG00000231870	17	28894718	28898766	KRT17P3
ENSG00000231421	17	28900489	28904018	AC006050.2
ENSG00000214719	17	28903482	28999807	AC005562.1
ENSG00000248121	17	28927814	28942998	SMURF2P1
ENSG00000264943	17	28951431	28952512	SH3GL1P2
ENSG00000250462	17	28956698	28964482	LRRC37BP1
ENSG00000241631	17	29029526	29029793	RN7SL316P
ENSG00000264538	17	29036317	29117926	SUZ12P
ENSG00000265443	17	29053323	29054582	CTD-2349P21.6
ENSG00000263603	17	29056487	29058220	CTD-2349P21.5
ENSG00000176390	17	29096406	29151794	CRLF3
ENSG00000265791	17	29108511	29109239	CTD-2349P21.10
ENSG00000266490	17	29119390	29119851	CTD-2349P21.9
ENSG00000242439	17	29157919	29158336	CTD-2349P21.1
ENSG00000176208	17	29158988	29222887	ATAD5
ENSG00000265334	17	29161343	29190046	CTD-2349P21.11
ENSG00000212190	17	29188861	29188956	RNU6-298P
ENSG00000263531	17	29190939	29191958	RP13-753N3.1
ENSG00000172171	17	29224354	29233838	TEFM
ENSG00000184060	17	29233362	29286340	ADAP2
ENSG00000230113	17	29283298	29283979	AC091177.1
ENSG00000266274	17	29286583	29286867	RN7SL138P
ENSG00000265743	17	29291953	29292518	RP11-848P1.3
ENSG00000181481	17	29295803	29326929	RNF135
ENSG00000264456	17	29298670	29300330	RP11-848P1.2
ENSG00000264743	17	29302405	29302972	DPRXP4
ENSG00000266340	17	29305628	29307268	RP11-848P1.4
ENSG00000264148	17	29335172	29335337	RP11-848P1.7
ENSG00000266865	17	29335515	29420145	RP11-848P1.9
ENSG00000265798	17	29365593	29386139	RP11-271K11.5
ENSG00000264107	17	29417805	29422468	RP11-848P1.5
ENSG00000265444	17	29421368	29421443	MIR4733
ENSG00000196712	17	29421945	29709134	NF1
ENSG00000266371	17	29460200	29465536	RP11-142O6.1
ENSG00000126861	17	29599031	29624557	OMG
ENSG00000185862	17	29630784	29641130	EVI2B
ENSG00000265118	17	29632231	29645849	CTD-2370N5.3
ENSG00000126860	17	29644578	29648902	EVI2A
ENSG00000263535	17	29672539	29673205	AK4P1
ENSG00000131242	17	29718642	29865236	RAB11FIP4
ENSG00000239595	17	29792561	29792848	RN7SL79P
ENSG00000264862	17	29845450	29845745	RN7SL45P
ENSG00000266459	17	29861901	29861989	MIR4724
ENSG00000207614	17	29887015	29887102	MIR193A
ENSG00000221038	17	29890787	29890913	RNU6ATAC7P
ENSG00000228768	17	29898161	29902678	AC003101.1
ENSG00000265976	17	29902288	29902377	MIR4725
ENSG00000199187	17	29902430	29902540	MIR365B
ENSG00000266877	17	29910181	29964562	RP1-41C23.1
ENSG00000266448	17	30036587	30036878	RP11-805L22.1
ENSG00000202026	17	30040772	30040872	RNU6-1134P
ENSG00000265863	17	30086814	30088404	RP11-805L22.2
ENSG00000263567	17	30089459	30096067	RP11-805L22.3
ENSG00000265046	17	30157750	30158769	CTC-542B22.1
ENSG00000172301	17	30178883	30186356	COPRS
ENSG00000108651	17	30187923	30228784	UTP6
ENSG00000263990	17	30200945	30213685	CTC-542B22.2
ENSG00000178691	17	30264037	30328064	SUZ12
ENSG00000253058	17	30290824	30290952	RNA5SP437
ENSG00000264300	17	30330129	30333707	RP11-640N20.1
ENSG00000185158	17	30334891	30380523	LRRC37B
ENSG00000264497	17	30351488	30351602	RP11-640N20.5
ENSG00000266777	17	30366993	30369847	SH3GL1P1
ENSG00000264164	17	30410198	30424084	RP11-640N20.6
ENSG00000266379	17	30415179	30421952	RP11-640N20.8
ENSG00000263369	17	30433349	30441144	RP11-640N20.9
ENSG00000265574	17	30438581	30439609	CTD-2095E4.1
ENSG00000263985	17	30462748	30462833	AC116407.1
ENSG00000214708	17	30468245	30470154	AC090616.2
ENSG00000126858	17	30469473	30580393	RHOT1
ENSG00000265293	17	30477452	30478523	ARGFXP2
ENSG00000269402	17	30506379	30506885	AC116407.2
ENSG00000266282	17	30554909	30555127	UBL5P2
ENSG00000141314	17	30593195	30651680	RHBDL3
ENSG00000263674	17	30607406	30607972	RP11-443G13.2
ENSG00000265794	17	30651450	30687719	RP11-227G15.3
ENSG00000108666	17	30651584	30677042	C17orf75
ENSG00000265139	17	30655460	30656414	RP11-227G15.2
ENSG00000263749	17	30670793	30671143	OOSP1P2
ENSG00000207928	17	30677128	30677221	MIR632
ENSG00000010244	17	30677136	30708905	ZNF207
ENSG00000266385	17	30738236	30739439	RP11-227G15.8
ENSG00000264083	17	30757986	30759860	RP11-227G15.9
ENSG00000264373	17	30761958	30762047	RP11-227G15.6
ENSG00000108671	17	30771279	30810336	PSMD11
ENSG00000202100	17	30790392	30790500	Y_RNA
ENSG00000176749	17	30813637	30818274	CDK5R1
ENSG00000176658	17	30819540	31204195	MYO1D
ENSG00000266718	17	30822554	30826351	RP11-466A19.1
ENSG00000265222	17	30836972	30850442	RP11-466A19.8
ENSG00000263717	17	30839887	30846368	RP11-466A19.6
ENSG00000266599	17	30845971	30858510	RP11-466A19.3
ENSG00000265337	17	30856026	30857067	RP11-466A19.5
ENSG00000264458	17	30954757	31013502	RP11-220C2.1
ENSG00000201178	17	31157237	31157347	Y_RNA
ENSG00000226377	17	31203777	31205655	AC084809.2
ENSG00000236377	17	31232680	31233602	AC084809.3
ENSG00000006042	17	31254928	31272124	TMEM98
ENSG00000141316	17	31297394	31324895	SPACA3
ENSG00000108684	17	31340105	32501983	ASIC2
ENSG00000264598	17	31379125	31379885	RP1-29G21.1
ENSG00000266535	17	31438876	31458761	RP11-40A13.1
ENSG00000265544	17	31856806	31860779	RP11-31I22.1
ENSG00000265697	17	31861129	31868358	RP11-31I22.4
ENSG00000265125	17	31892783	31951141	RP11-31I22.3
ENSG00000265115	17	31954046	31962076	RP11-31I22.2
ENSG00000264643	17	32007596	32007902	RP11-118G23.2
ENSG00000265689	17	32015822	32016193	RP11-118G23.1
ENSG00000221699	17	32201337	32201477	AC024610.1
ENSG00000265356	17	32258151	32263225	RP11-17M24.1
ENSG00000263435	17	32303550	32307870	RP11-17M24.2
ENSG00000226049	17	32363700	32366891	TLK2P1
ENSG00000263485	17	32407901	32409243	CTC-304I17.4
ENSG00000265775	17	32445366	32445901	CTC-304I17.3
ENSG00000252370	17	32447075	32447186	RNA5SP438
ENSG00000264791	17	32469966	32474066	CTC-304I17.2
ENSG00000263571	17	32488756	32491270	CTC-304I17.5
ENSG00000261156	17	32496391	32522956	RP11-215E13.1
ENSG00000263383	17	32501264	32501336	AC005549.1
ENSG00000264990	17	32503557	32505185	RP11-215E13.2
ENSG00000265501	17	32510103	32510154	AC005549.2
ENSG00000268024	17	32581900	32582306	AC005549.3
ENSG00000108691	17	32582304	32584222	CCL2
ENSG00000108688	17	32597240	32599261	CCL7
ENSG00000172156	17	32612687	32615353	CCL11
ENSG00000108700	17	32646055	32648421	CCL8
ENSG00000265614	17	32658881	32659247	RP11-521P1.1
ENSG00000181374	17	32683471	32685629	CCL13
ENSG00000108702	17	32687347	32690250	CCL1
ENSG00000225582	17	32806331	32806976	AC011193.1
ENSG00000197322	17	32901142	32906388	C17orf102
ENSG00000181291	17	32907768	32966337	TMEM132E
ENSG00000264174	17	33052528	33053189	RP11-212E8.1
ENSG00000264622	17	33164890	33186065	RP11-642M2.1
ENSG00000132141	17	33254878	33308097	CCT6B
ENSG00000198783	17	33288549	33290205	ZNF830
ENSG00000005156	17	33307513	33332083	LIG3
ENSG00000224113	17	33332107	33336762	RP5-837J1.2
ENSG00000092871	17	33333009	33416338	RFFL
ENSG00000267618	17	33338368	33448512	RAD51L3-RFFL
ENSG00000238858	17	33381407	33381513	snoU13
ENSG00000267457	17	33400850	33401393	RP5-837J1.4
ENSG00000243423	17	33403756	33404026	RP5-837J1.1
ENSG00000253084	17	33420928	33420992	RNU6-840P
ENSG00000252328	17	33424579	33424676	Vault
ENSG00000185379	17	33426811	33448541	RAD51D
ENSG00000073598	17	33448598	33457751	FNDC8
ENSG00000073536	17	33455772	33469334	NLE1
ENSG00000141161	17	33474836	33516364	UNC45B
ENSG00000267782	17	33491262	33494031	RP11-799D4.3
ENSG00000266981	17	33515541	33518362	RP11-799D4.2
ENSG00000267744	17	33517980	33518721	RP11-799D4.1
ENSG00000164729	17	33519539	33521412	SLC35G3
ENSG00000266947	17	33558469	33569982	RP11-799D4.4
ENSG00000166750	17	33570055	33600674	SLFN5
ENSG00000267364	17	33640521	33651919	RP11-47L3.1
ENSG00000267271	17	33671250	33671583	RP11-686D22.2
ENSG00000172716	17	33677324	33700720	SLFN11
ENSG00000267315	17	33704435	33704697	RP11-686D22.6
ENSG00000267711	17	33727897	33730025	RP11-686D22.5
ENSG00000267547	17	33730856	33731392	RP11-686D22.4
ENSG00000267745	17	33733703	33736787	RP11-686D22.8
ENSG00000267648	17	33733967	33734837	RP11-686D22.3
ENSG00000267102	17	33736621	33737247	RP11-686D22.7
ENSG00000172123	17	33738079	33760302	SLFN12
ENSG00000154760	17	33762115	33775856	SLFN13
ENSG00000267312	17	33786500	33787569	RP11-1094M14.7
ENSG00000205045	17	33791268	33864880	SLFN12L
ENSG00000267554	17	33797088	33797647	RP11-686D22.10
ENSG00000267349	17	33805013	33805463	RP11-686D22.9
ENSG00000267046	17	33817028	33818257	RP11-1094M14.9
ENSG00000267369	17	33825237	33826194	RP11-1094M14.8
ENSG00000267074	17	33826709	33837289	RP11-1094M14.5
ENSG00000255987	17	33841785	33842205	RP11-1094M14.4
ENSG00000267035	17	33867058	33867816	RP11-1094M14.10
ENSG00000236320	17	33875144	33885117	SLFN14
ENSG00000267359	17	33880224	33881786	RP11-1094M14.12
ENSG00000267625	17	33888558	33889096	RP11-1094M14.14
ENSG00000242660	17	33893536	33893691	RP11-1094M14.1
ENSG00000267321	17	33895139	33901811	RP11-1094M14.11
ENSG00000207297	17	33900676	33900772	SNORD7
ENSG00000108733	17	33901814	33905882	PEX12
ENSG00000006125	17	33905065	34053436	AP2B1
ENSG00000267592	17	33923923	33924147	CTC-507E2.2
ENSG00000267003	17	34006411	34011922	CTC-507E2.1
ENSG00000239520	17	34046907	34047461	RPL17P42
ENSG00000141150	17	34058668	34070540	RASL10B
ENSG00000132139	17	34071530	34079897	GAS2L2
ENSG00000129270	17	34083268	34122711	MMP28
ENSG00000266911	17	34084218	34085344	RP1-161P9.5
ENSG00000154768	17	34087916	34092098	C17orf50
ENSG00000267578	17	34135493	34135901	AC015849.12
ENSG00000172660	17	34136459	34191619	TAF15
ENSG00000267025	17	34143721	34157297	AC015849.19
ENSG00000267347	17	34145403	34150717	AC015849.13
ENSG00000172653	17	34181955	34195895	C17orf66
ENSG00000267326	17	34188097	34188570	AC015849.14
ENSG00000237805	17	34195971	34212867	AC015849.2
ENSG00000161570	17	34198495	34207797	CCL5
ENSG00000223255	17	34216562	34216808	RN7SKP274
ENSG00000266999	17	34220711	34238027	AC015849.16
ENSG00000266972	17	34239639	34245014	LRRC37A9P
ENSG00000187456	17	34245070	34257777	RDM1
ENSG00000161572	17	34261522	34270703	LYZL6
ENSG00000267460	17	34282481	34282601	CTB-186H2.1
ENSG00000267657	17	34290506	34292480	CTB-186H2.2
ENSG00000161573	17	34303529	34308532	CCL16
ENSG00000213494	17	34310327	34329100	CCL14
ENSG00000266956	17	34310692	34317306	CTB-186H2.3
ENSG00000161574	17	34310692	34328660	CCL15-CCL14
ENSG00000267596	17	34323476	34329084	CCL15
ENSG00000267566	17	34328458	34338658	RP11-104J23.1
ENSG00000267431	17	34339544	34339931	RP11-104J23.2
ENSG00000167236	17	34340096	34345005	CCL23
ENSG00000006074	17	34391640	34399392	CCL18
ENSG00000224298	17	34400226	34417480	AC069363.1
ENSG00000006075	17	34415602	34417515	CCL3
ENSG00000129277	17	34430983	34433014	CCL4
ENSG00000263488	17	34437543	34437838	RN7SL301P
ENSG00000267118	17	34443570	34504870	CTB-91J4.1
ENSG00000267181	17	34488982	34490296	RP11-428O23.1
ENSG00000224226	17	34493061	34503996	TBC1D3B
ENSG00000267488	17	34510615	34523870	AC131056.3
ENSG00000256515	17	34522268	34524157	CCL3L3
ENSG00000205020	17	34538310	34540280	CCL4L1
ENSG00000267330	17	34552690	34554250	AC131056.5
ENSG00000267086	17	34569147	34569252	YWHAEP6
ENSG00000234972	17	34580902	34757050	TBC1D3C
ENSG00000242384	17	34581086	34808061	TBC1D3H
ENSG00000205021	17	34623842	34625731	CCL3L1
ENSG00000197262	17	34639793	34641846	CCL4L2
ENSG00000161583	17	34745936	34808104	TBC1D3G
ENSG00000267043	17	34746595	34747203	CTB-91J4.3
ENSG00000201792	17	34773400	34773506	RNU6-1192P
ENSG00000108278	17	34842473	34855154	ZNHIT3
ENSG00000252912	17	34847043	34847166	RNA5SP439
ENSG00000141140	17	34851477	34899284	MYO19
ENSG00000184886	17	34890847	34895159	PIGW
ENSG00000005955	17	34900737	34946278	GGNBP2
ENSG00000236002	17	34930301	34931164	CTB-75G16.1
ENSG00000108272	17	34948228	34957235	DHRS11
ENSG00000129282	17	34958001	34965407	MRM1
ENSG00000267067	17	34990527	34991156	CTB-75G16.3
ENSG00000267499	17	35041203	35041578	CTD-3194G12.1
ENSG00000267785	17	35078894	35082651	CTD-3194G12.2
ENSG00000255509	17	35218935	35293960	RP11-445F12.1
ENSG00000132130	17	35294084	35301917	LHX1
ENSG00000272191	17	35297346	35300755	RP11-445F12.2
ENSG00000108270	17	35306175	35414171	AATF
ENSG00000267306	17	35337466	35337721	RP11-333J10.2
ENSG00000267798	17	35355897	35357333	RP11-333J10.3
ENSG00000266141	17	35391042	35391110	MIR2909
ENSG00000267479	17	35391965	35400550	CTC-268N12.3
ENSG00000266895	17	35402760	35410075	CTC-268N12.2
ENSG00000132142	17	35441923	35766909	ACACA
ENSG00000239581	17	35497536	35498349	RP11-19G24.1
ENSG00000254982	17	35500531	35501387	HMGB1P24
ENSG00000242429	17	35519530	35520053	RP11-19G24.2
ENSG00000167230	17	35732928	35749662	C17orf78
ENSG00000266942	17	35743821	35744861	RP11-378E13.3
ENSG00000108264	17	35766965	35839835	TADA2A
ENSG00000267613	17	35768023	35768681	RP11-378E13.4
ENSG00000267562	17	35814273	35815033	CTC-421K24.1
ENSG00000161326	17	35849937	35873603	DUSP14
ENSG00000006114	17	35874900	35969544	SYNRG
ENSG00000267542	17	35969787	35973886	RP11-697E22.1
ENSG00000141141	17	35969787	36003493	DDX52
ENSG00000267668	17	36002976	36044255	RP11-697E22.2
ENSG00000267380	17	36009162	36010922	RP11-697E22.3
ENSG00000108753	17	36046435	36105237	HNF1B
ENSG00000259549	17	36105206	36108563	RP11-115K3.1
ENSG00000237184	17	36158869	36162759	AC091199.1
ENSG00000267671	17	36187925	36244363	YWHAEP7
ENSG00000201283	17	36267501	36267607	RNU6-489P
ENSG00000185128	17	36283971	36294915	TBC1D3F
ENSG00000270399	17	36333639	36333776	RP11-1407O15.3
ENSG00000197681	17	36337711	36358166	TBC1D3
ENSG00000174093	17	36337717	36421858	RP11-1407O15.2
ENSG00000207212	17	36387075	36387176	Y_RNA
ENSG00000174100	17	36452989	36479101	MRPL45
ENSG00000188888	17	36481413	36499730	GPR179
ENSG00000174111	17	36508111	36556019	SOCS7
ENSG00000266103	17	36566042	36566302	RN7SL458P
ENSG00000225485	17	36584662	36668628	ARHGAP23
ENSG00000260833	17	36606638	36608688	AC124789.1
ENSG00000017373	17	36686251	36762183	SRCIN1
ENSG00000265130	17	36757302	36758954	CTB-58E17.2
ENSG00000265081	17	36777453	36777733	RN7SL102P
ENSG00000179294	17	36827961	36831187	C17orf96
ENSG00000265930	17	36858515	36858584	MIR4734
ENSG00000261005	17	36858705	36861000	CTB-58E17.1
ENSG00000266040	17	36859733	36862514	CTB-58E17.3
ENSG00000108292	17	36861795	36886056	MLLT6
ENSG00000263975	17	36871581	36876525	CTB-58E17.9
ENSG00000266632	17	36875944	36876001	MIR4726
ENSG00000269094	17	36884086	36884451	AC006449.1
ENSG00000230055	17	36886488	36891297	CISD3
ENSG00000200115	17	36888055	36888173	RNA5SP440
ENSG00000056661	17	36890150	36906070	PCGF2
ENSG00000227450	17	36905613	36906969	CTB-58E17.5
ENSG00000108294	17	36908989	36920484	PSMB3
ENSG00000252278	17	36911532	36911653	RNU6-866P
ENSG00000141720	17	36921942	36956379	PIP4K2B
ENSG00000108296	17	36956687	36981734	CWC25
ENSG00000263791	17	36982091	36982145	MIR4727
ENSG00000214556	17	36991341	36997708	C17orf98
ENSG00000125691	17	37004118	37010096	RPL23
ENSG00000252699	17	37007777	37007912	SNORA21
ENSG00000199293	17	37009116	37009247	SNORA21
ENSG00000244086	17	37011567	37011923	RPS20P35
ENSG00000002834	17	37026112	37078023	LASP1
ENSG00000263466	17	37059957	37060853	RP1-56K13.2
ENSG00000265784	17	37075054	37078022	RP1-56K13.3
ENSG00000263874	17	37081421	37084310	LINC00672
ENSG00000204952	17	37092685	37123655	FBXO47
ENSG00000265428	17	37152576	37152877	RP1-56K13.6
ENSG00000266588	17	37159501	37169285	RP1-56K13.5
ENSG00000266013	17	37182968	37183363	CTD-2206N4.2
ENSG00000214553	17	37183530	37209458	LRRC37A11P
ENSG00000266048	17	37190179	37190295	CTD-2206N4.1
ENSG00000263818	17	37213272	37269443	CTD-2206N4.4
ENSG00000161381	17	37219556	37310647	PLXDC1
ENSG00000222494	17	37237318	37237440	AC091178.1
ENSG00000141748	17	37313147	37323737	ARL5C
ENSG00000266101	17	37329543	37333756	RP5-906A24.2
ENSG00000067191	17	37329709	37353956	CACNB1
ENSG00000108298	17	37356536	37360980	RPL19
ENSG00000141750	17	37366789	37382125	STAC2
ENSG00000265460	17	37394719	37407071	RP11-690G19.4
ENSG00000266753	17	37408897	37410550	RP11-690G19.3
ENSG00000108306	17	37415384	37558776	FBXL20
ENSG00000265904	17	37453658	37453742	AC005288.1
ENSG00000266469	17	37558046	37562486	CTB-131K11.1
ENSG00000125686	17	37560538	37607539	MED1
ENSG00000167258	17	37617764	37721160	CDK12
ENSG00000223091	17	37638739	37638843	RNU6-981P
ENSG00000222777	17	37702357	37702497	RNU6-233P
ENSG00000171532	17	37759789	37766030	NEUROD2
ENSG00000214546	17	37775866	37778766	AC087491.2
ENSG00000131771	17	37782993	37792879	PPP1R1B
ENSG00000131748	17	37793318	37819737	STARD3
ENSG00000173991	17	37820440	37822808	TCAP
ENSG00000141744	17	37824234	37826728	PNMT
ENSG00000161395	17	37827375	37853050	PGAP3
ENSG00000141736	17	37844167	37886679	ERBB2
ENSG00000265178	17	37882748	37882814	MIR4728
ENSG00000141741	17	37884749	37887040	MIEN1
ENSG00000141738	17	37894180	37903544	GRB7
ENSG00000264198	17	37913974	37920089	RP11-94L15.2
ENSG00000161405	17	37921198	38020441	IKZF3
ENSG00000264663	17	37991290	37992333	KRT8P34
ENSG00000226117	17	37995622	37995777	AC079199.2
ENSG00000186075	17	38024417	38034149	ZPBP2
ENSG00000073605	17	38060848	38076107	GSDMB
ENSG00000172057	17	38077294	38083854	ORMDL3
ENSG00000264968	17	38083995	38095854	RP11-387H17.4
ENSG00000204913	17	38097727	38101000	LRRC3C
ENSG00000167914	17	38119226	38134019	GSDMA
ENSG00000108344	17	38137050	38154213	PSMD3
ENSG00000265799	17	38168479	38170958	RP11-387H17.6
ENSG00000108342	17	38171614	38174066	CSF3
ENSG00000008838	17	38175350	38217468	MED24
ENSG00000238793	17	38183795	38183898	SNORD124
ENSG00000126351	17	38214543	38250120	THRA
ENSG00000126368	17	38249040	38256978	NR1D1
ENSG00000188895	17	38278551	38293042	MSL1
ENSG00000108349	17	38296571	38328436	CASC3
ENSG00000221555	17	38306389	38306475	AC068669.1
ENSG00000108352	17	38333263	38351908	RAPGEFL1
ENSG00000171475	17	38375556	38440388	WIPF2
ENSG00000200735	17	38399475	38399571	RNY4P8
ENSG00000094804	17	38443885	38459171	CDC6
ENSG00000270145	17	38459457	38460909	CTD-2267D19.6
ENSG00000131759	17	38465444	38513094	RARA
ENSG00000265666	17	38497119	38499388	CTD-2267D19.2
ENSG00000266208	17	38516907	38520945	CTD-2267D19.3
ENSG00000183153	17	38517235	38520067	GJD3
ENSG00000264655	17	38524204	38524690	CTD-2267D19.4
ENSG00000252618	17	38530341	38530428	RNA5SP441
ENSG00000131747	17	38544768	38574202	TOP2A
ENSG00000222881	17	38547484	38547590	Y_RNA
ENSG00000240125	17	38595719	38596169	RP11-58O9.1
ENSG00000141753	17	38599702	38613983	IGFBP4
ENSG00000131746	17	38632080	38657849	TNS4
ENSG00000266088	17	38673278	38683254	RP5-1028K7.2
ENSG00000126353	17	38710021	38721724	CCR7
ENSG00000073584	17	38781214	38804760	SMARCE1
ENSG00000264058	17	38785049	38821393	KRT222
ENSG00000213424	17	38810917	38821433	KRT222
ENSG00000271876	17	38821876	38821975	AC073508.1
ENSG00000224244	17	38843290	38845612	AC090283.3
ENSG00000167916	17	38854243	38860002	KRT24
ENSG00000229028	17	38873487	38878184	KRT223P
ENSG00000204897	17	38904273	38911584	KRT25
ENSG00000186393	17	38922490	38928414	KRT26
ENSG00000171446	17	38933060	38938786	KRT27
ENSG00000173908	17	38948455	38956211	KRT28
ENSG00000264488	17	38959996	38965548	RP11-605F20.1
ENSG00000186395	17	38974369	38978847	KRT10
ENSG00000167920	17	38975358	38992522	TMEM99
ENSG00000265359	17	39007052	39019534	RP5-1110E20.1
ENSG00000187242	17	39017555	39023462	KRT12
ENSG00000171431	17	39032193	39041479	KRT20
ENSG00000234477	17	39077682	39132178	AC004231.2
ENSG00000108244	17	39078948	39093886	KRT23
ENSG00000196859	17	39114669	39123144	KRT39
ENSG00000204889	17	39133968	39143387	KRT40
ENSG00000212899	17	39149686	39150385	KRTAP3-3
ENSG00000212900	17	39155447	39156138	KRTAP3-2
ENSG00000226776	17	39160733	39161012	KRTAP3-4P
ENSG00000212901	17	39164773	39175576	KRTAP3-1
ENSG00000221852	17	39182278	39183454	KRTAP1-5
ENSG00000204887	17	39185949	39186356	KRTAP1-4
ENSG00000221880	17	39190142	39191107	KRTAP1-3
ENSG00000188581	17	39196811	39197713	KRTAP1-1
ENSG00000212725	17	39202793	39203568	KRTAP2-1
ENSG00000214518	17	39210750	39211482	KRTAP2-2
ENSG00000212724	17	39215495	39216344	KRTAP2-3
ENSG00000213417	17	39221369	39222131	KRTAP2-4
ENSG00000237230	17	39228198	39228593	KRTAP2-5P
ENSG00000240871	17	39240459	39241396	KRTAP4-7
ENSG00000204880	17	39253233	39254393	KRTAP4-8
ENSG00000241241	17	39257754	39258461	KRTAP4-16P
ENSG00000212722	17	39261584	39262740	KRTAP4-9
ENSG00000212721	17	39273433	39274606	KRTAP4-11
ENSG00000213416	17	39279343	39280419	KRTAP4-12
ENSG00000198090	17	39295685	39296739	KRTAP4-6
ENSG00000198271	17	39305178	39306054	KRTAP4-5
ENSG00000171396	17	39315910	39316983	KRTAP4-4
ENSG00000196156	17	39323484	39324424	KRTAP4-3
ENSG00000244537	17	39333698	39334460	KRTAP4-2
ENSG00000198443	17	39340354	39341594	KRTAP4-1
ENSG00000251439	17	39343196	39343388	AC006070.12
ENSG00000240542	17	39344697	39346891	KRTAP9-1
ENSG00000248807	17	39368958	39369489	KRTAP9-12P
ENSG00000239886	17	39382900	39383904	KRTAP9-2
ENSG00000204873	17	39388715	39389705	KRTAP9-3
ENSG00000187272	17	39394297	39395256	KRTAP9-8
ENSG00000241595	17	39405939	39406904	KRTAP9-4
ENSG00000198083	17	39411636	39412616	KRTAP9-9
ENSG00000212659	17	39421591	39422893	KRTAP9-6
ENSG00000229351	17	39427563	39428087	KRTAP9-11P
ENSG00000180386	17	39431911	39432949	KRTAP9-7
ENSG00000237183	17	39436856	39437062	KRTAP9-10P
ENSG00000212658	17	39458078	39459103	KRTAP29-1
ENSG00000212657	17	39463952	39465505	KRTAP16-1
ENSG00000186860	17	39471173	39471947	KRTAP17-1
ENSG00000233014	17	39479679	39485797	TBC1D3P7
ENSG00000108516	17	39490884	39491985	AC003958.6
ENSG00000006059	17	39502344	39507064	KRT33A
ENSG00000131738	17	39519746	39526052	KRT33B
ENSG00000131737	17	39533902	39538655	KRT34
ENSG00000094796	17	39549976	39553844	KRT31
ENSG00000234859	17	39558668	39581301	AC003958.2
ENSG00000225438	17	39562764	39568027	KRT41P
ENSG00000108417	17	39577005	39580775	KRT37
ENSG00000171360	17	39592698	39597173	KRT38
ENSG00000236473	17	39604435	39610307	KRT43P
ENSG00000108759	17	39616063	39623681	KRT32
ENSG00000223125	17	39624208	39624398	RNU2-32P
ENSG00000197079	17	39632941	39637392	KRT35
ENSG00000126337	17	39642388	39648798	KRT36
ENSG00000171401	17	39657233	39661957	KRT13
ENSG00000229732	17	39657235	39658661	AC019349.5
ENSG00000171346	17	39669995	39678781	KRT15
ENSG00000171345	17	39679869	39684560	KRT19
ENSG00000226629	17	39705858	39710747	LINC00974
ENSG00000171403	17	39722096	39728310	KRT9
ENSG00000186847	17	39738531	39743173	KRT14
ENSG00000186832	17	39766030	39772151	KRT16
ENSG00000128422	17	39775689	39781094	KRT17
